,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
GON4L,12795.3150513147,0.239088650137557,0.0538647755375428,4.43868275234743,9.05111130427539e-06,6.73073549717934e-05
LILRB2,1005.81583605922,1.1305387325721,0.254715383409986,4.43843916074911,9.06135892276056e-06,6.73575029281618e-05
NME8,254.613840353896,1.59623400847106,0.359698732866902,4.43769705761436,9.09264672490104e-06,6.75639536114313e-05
DCAF13P3,36.6958582399632,1.21320524706605,0.273396604907132,4.43752857676543,9.09976440809166e-06,6.75907153078617e-05
RGS17,206.031116544496,-0.698711742601209,0.157484305353584,-4.43670714381641,9.13454318398697e-06,6.78228364719125e-05
CFH,59266.557073553,0.665481826133139,0.150002637543164,4.43646749839077,9.14471347556359e-06,6.7872134031181e-05
SRGN,4570.95696893866,0.830697362065832,0.187268907492759,4.43585309055084,9.17083772768863e-06,6.80397582552522e-05
ZNF598,262.57241242982,-0.479361842758231,0.108110790930203,-4.43398701122915,9.25062018088939e-06,6.86051974294895e-05
PDE1A,2003.92013531482,-0.544238290939372,0.122748287554273,-4.43377501864325,9.25972555531915e-06,6.86462415541458e-05
MBD3,499.150777988453,-0.625392618042726,0.14109040511642,-4.43256660526765,9.31179232126898e-06,6.90056221248087e-05
ZNF629,213.617387043902,-0.534046481761014,0.120496858144389,-4.43203656912846,9.33471806950471e-06,6.91488575915565e-05
CCDC64,144.581886523721,1.38359431403827,0.312228180351953,4.43135629999394,9.3642208982266e-06,6.93406850256586e-05
GYG2,121.028895532829,-1.25386986401365,0.28298119279847,-4.43093002617534,9.38275349386293e-06,6.9451163039094e-05
AES,2720.64114221145,-0.318358979997979,0.0718584333160322,-4.43036349815534,9.40743798977761e-06,6.96070748566186e-05
ATP2B4,10887.2361569684,-0.314880141270793,0.0711112860079199,-4.42799109603676,9.51148270916284e-06,7.03498392144045e-05
ESYT1,7206.50204538898,-0.293498072682351,0.0662887235083411,-4.42757164641163,9.52999219896094e-06,7.04596307848562e-05
PUS3,220.004107427498,0.444219645567438,0.100341376781301,4.427083420787,9.55157997457642e-06,7.05857715095314e-05
STARD9,8215.67143683558,-0.382195760128636,0.0863325168465086,-4.42701978454011,9.55439720479638e-06,7.05857715095314e-05
KIAA0391,740.48384514839,0.296646413677283,0.0670170428103673,4.42643246012331,9.58043604946729e-06,7.07509497421858e-05
MRPL4,236.092314461044,-0.505974273774459,0.114324641520302,-4.42576742026879,9.61000222232899e-06,7.09420402149885e-05
HEATR5B,4406.19809919202,0.263766032406151,0.0596086759516597,4.42496043059328,9.64599622632321e-06,7.11804166827681e-05
ST6GAL2,1735.87889296714,-0.931552464900957,0.21052953644581,-4.42480651706911,9.65287580890964e-06,7.12038494530584e-05
PCDHB16,753.954499533785,-0.717049073062901,0.162064584531715,-4.42446494485401,9.66816005242041e-06,7.12892369342837e-05
SIPA1L2,1432.51279992515,0.53847388475715,0.121706592518314,4.42436086341111,9.67282195134218e-06,7.12962639458017e-05
SNORA46,230.762318630672,-0.974007567860387,0.220158018682044,-4.42412942163631,9.68319612853634e-06,7.1345373391665e-05
SYDE1,239.833780416771,-0.765035177708053,0.172934785419842,-4.42383627938556,9.69635123293726e-06,7.14149271075681e-05
PSAT1,199.17905221412,1.21439695896353,0.274695102683873,4.42089046036284,9.82949958188269e-06,7.23640145249838e-05
HS1BP3,268.257274339081,-0.527312452935602,0.119279352968455,-4.42081919303382,9.83274233674544e-06,7.23640145249838e-05
WDR7,3722.02573169323,0.209449113940342,0.0474036588698354,4.41841661453736,9.94266257425506e-06,7.31449684902048e-05
MAP1S,417.705011844372,-0.50902453803329,0.115234090170942,-4.41730860440853,9.99374961525657e-06,7.349267362436e-05
CEP85,225.170823733007,0.829288629846772,0.18774157447057,4.41718160820457,9.99962102032869e-06,7.35077303532613e-05
MAX,1695.21869953528,0.383423313587286,0.0868245159877635,4.41607199562533,1.00510619898688e-05,7.38576317397738e-05
TP73-AS1,249.617544922065,-0.626198090476358,0.141808125927286,-4.41581246759758,1.00631299713325e-05,7.39180540462075e-05
HDX,358.760079102565,-0.440240059347519,0.0996994322294002,-4.41567268241371,1.00696356766972e-05,7.39375884694998e-05
CKMT2,612.584549887633,-0.52074308449218,0.117943744677207,-4.41518188113639,1.00925097565884e-05,7.40772489694157e-05
AKR1C2,1920.45005993108,-1.00680326847078,0.228038911705693,-4.41505031286133,1.00986500024474e-05,7.40940263347506e-05
COL3A1,136246.748920606,0.608450107025714,0.137883115048213,4.41279635155445,1.02043973542436e-05,7.48413316828022e-05
CTTNBP2,728.532782078503,-0.637445216270741,0.144472177034971,-4.41223514003281,1.02308912522789e-05,7.50070261413264e-05
OSCAR,70.9698371079349,1.5923370220918,0.361135555021817,4.40925021075702,1.03729124939336e-05,7.59934627449379e-05
KDM7A,3082.65432118139,0.40447209378962,0.0917328131454811,4.40924114196911,1.03733468367433e-05,7.59934627449379e-05
DISC1,182.472910353549,1.15925257361664,0.26292114918022,4.40912637583989,1.037884497549e-05,7.60047759862264e-05
PTBP1,1950.34847206989,-0.310849687556494,0.0705198235603669,-4.40797596849343,1.04341118987619e-05,7.63804010014855e-05
KRT14,606.429426575417,1.91903046041305,0.435395866709875,4.40755323405904,1.04544910797641e-05,7.6500449952914e-05
RAB11FIP3,1178.19557123084,-0.414902156135796,0.0941385096761981,-4.40735845046737,1.04638939934773e-05,7.65401195725317e-05
EXTL3,1854.73615277637,-0.393360296267012,0.0892537334650777,-4.40721391694973,1.0470876372036e-05,7.65620602889496e-05
FA2H,14.8394531642392,3.17574488534575,0.720834210646866,4.40565228236862,1.05466028464146e-05,7.70864435424439e-05
UBALD1,5.48668468475742,-1.64595213647145,0.37363732696303,-4.40521333842621,1.05679820073977e-05,7.72133478252397e-05
RBM15B,477.592904721078,-0.38762530527307,0.0880007911124353,-4.40479341575254,1.05884734480433e-05,7.73336721473161e-05
TAPBP,1417.87765157742,0.529628451567901,0.120258666115789,4.40407721683822,1.06235101813274e-05,7.75600973094022e-05
H2AFY,1986.83221704894,0.480976176768844,0.109233730600813,4.40318365145412,1.06673789894924e-05,7.78508072570284e-05
SETMAR,881.270351459765,-0.385236525506058,0.0874952825273579,-4.40294052865768,1.06793447913736e-05,7.79085559486051e-05
RNF141,785.369636140403,-0.476824649276358,0.108304065363445,-4.40264774619712,1.06937717092927e-05,7.79842084854832e-05
DTX3,349.836392444847,-0.538447522004966,0.12235468096946,-4.40071044065215,1.07897028616626e-05,7.86539469509821e-05
SPRYD3,1336.69113217601,-0.460015147077372,0.104554411899255,-4.39976791721259,1.08366711650722e-05,7.89663873412369e-05
WARS,1850.60212268526,0.612185118647137,0.139164464609139,4.39900459047886,1.08748526545207e-05,7.9214586046931e-05
MBNL1,10371.7404643399,-0.362109401295964,0.0823254633105549,-4.39851033610324,1.08996436578341e-05,7.93449807885769e-05
GLCCI1,656.646491448159,0.791841683451113,0.180026080973607,4.39848314849004,1.09010089092562e-05,7.93449807885769e-05
TIMP4,215.316273238809,-1.20269072718248,0.273447246446089,-4.39825503022426,1.09124705153243e-05,7.93983424360635e-05
NAV2,11316.2287536565,-0.659793443035253,0.150015676172426,-4.39816331112554,1.09170821049086e-05,7.94018423392574e-05
IDH2,1732.89525496521,0.492849866744866,0.112077017220989,4.39742133548296,1.09544567338439e-05,7.96435407695467e-05
TBC1D30,162.362679448452,0.931441534318612,0.211877334862335,4.39613578735925,1.10195014381046e-05,8.00861535518659e-05
AGTPBP1,3257.39534004241,0.26417795182065,0.0601139539083656,4.39461946261842,1.10966967092448e-05,8.06167047777071e-05
INTS10,2094.07188789048,0.2018670166512,0.0459373744864352,4.39439604261251,1.11081144483186e-05,8.06691666188243e-05
SEC22C,656.018012493126,-0.346934399931598,0.0789629253941738,-4.39363661110251,1.11470086338073e-05,8.09027783556433e-05
EMILIN2,841.083062550622,0.87239392458034,0.198559996598448,4.39360364386288,1.11486999877282e-05,8.09027783556433e-05
CST3,5549.80010481041,-0.411243277329013,0.0936078126236929,-4.39325806043804,1.11664445792471e-05,8.09825807805586e-05
C14orf132,281.326686645619,-0.911537850284254,0.207487157143643,-4.39322540649201,1.11681226473111e-05,8.09825807805586e-05
MIR581,36.6026098762157,0.942385285730159,0.214517693364478,4.39304222859133,1.11775405215455e-05,8.10203097457276e-05
DCAKD,165.313261213084,-0.68687575501986,0.15636635206573,-4.39273376877862,1.11934167525044e-05,8.11048059681089e-05
REEP2,169.302440743555,-0.90853974046836,0.206833914017542,-4.39260526874382,1.12000369179645e-05,8.11221965614289e-05
POFUT1,541.919886406757,-0.442779197428705,0.100806458560535,-4.39236933576841,1.12122016309282e-05,8.11797182490895e-05
FAM111B,79.523420244635,0.967664800368435,0.220325111490585,4.39198597845615,1.12319944507561e-05,8.1292405620062e-05
PRKCZ,88.2177819969445,1.16262969061538,0.264856116223252,4.38966525370093,1.13525279894129e-05,8.21338522922408e-05
TMEM70,1883.13464273561,0.533708491044568,0.121592211406017,4.38933123160679,1.13699777118269e-05,8.22291503214631e-05
HBA1,4322.12818993009,-1.94948690409214,0.444154696755793,-4.38920700001967,1.13764742517417e-05,8.22451916288947e-05
NCAPG2,801.700565757293,0.357300069024255,0.0814403010252466,4.38726360937064,1.14785639415076e-05,8.29520431006015e-05
NID2,1795.49997058229,0.537421058698234,0.122510355922514,4.38673983641142,1.15062278987424e-05,8.31207136029783e-05
PDE6B,120.024076371939,1.00293722606076,0.228651608929159,4.38631169383764,1.15288882368873e-05,8.32531249352687e-05
RFX5,2808.11051942149,0.447122542353447,0.101938850573461,4.38618387237192,1.15356617076432e-05,8.32707566676778e-05
HERPUD1,5230.93482324718,0.529490804445476,0.120794790770364,4.38339104748366,1.16846098463161e-05,8.43142849383389e-05
NAALADL2,1062.29175108509,-0.467370149602647,0.106629066527941,-4.38314021515115,1.16980768146175e-05,8.43797863442375e-05
RFX1,138.993493915143,-0.682831989681519,0.155847447317404,-4.38141273043018,1.17912271184621e-05,8.50197895342071e-05
PBXIP1,2280.89878662211,-0.356688945185137,0.0814127247685056,-4.38124318034275,1.18004077408997e-05,8.5054082490932e-05
PSD4,524.685675080035,1.17062867386051,0.267220011202415,4.3807672508994,1.18262143432279e-05,8.5208140299801e-05
PRMT5,892.494793615263,-0.281268677768429,0.0642070027120997,-4.3806542259825,1.18323508702285e-05,8.52204124310235e-05
DIAPH1,12470.6231741373,0.250322141449626,0.0571489680342303,4.3801690574656,1.18587269443872e-05,8.53783925288222e-05
IRF4,340.968976765035,2.01184364218792,0.459341030662593,4.3798474507837,1.18762419357888e-05,8.54724817415458e-05
HEBP1,488.24385189457,-0.466505316212771,0.106531021648701,-4.37905606266622,1.19194468425089e-05,8.57513198553698e-05
C19orf47,259.566123613283,-0.506203301699421,0.115610488280101,-4.37852403557877,1.19485765170374e-05,8.5928726669289e-05
ADGRB2,75.1925070222373,-0.91746745934238,0.209606444670892,-4.37709566031196,1.20271197206942e-05,8.64612275209068e-05
RTN4R,38.9615050681206,-2.37848202716355,0.543495317358515,-4.3762695854003,1.20727683925909e-05,8.67569446021587e-05
POGZ,6829.9478839634,-0.221797353735095,0.0506849187599464,-4.37600294449657,1.20875381622131e-05,8.68306226054643e-05
TAS2R46,266.573445968446,0.708299558014419,0.16191682837467,4.37446536672173,1.21730446572976e-05,8.74121917994889e-05
CHUK,2871.60953294176,0.244080638760917,0.0558038019811242,4.37390697579134,1.22042400726659e-05,8.76034753236952e-05
ZNF718,533.487401215889,0.555998336202441,0.127142752512972,4.37302422051714,1.22537123201428e-05,8.79257603322529e-05
TTC24,15.3721350264183,2.33395851693017,0.533744197785027,4.37280353887839,1.2266109849133e-05,8.79818767275688e-05
ADCY7,1291.4931221633,0.700332336346655,0.160168234886126,4.37247957964053,1.22843310281814e-05,8.80797073311194e-05
PPM1H,204.163477621028,-0.644033638770576,0.14730408678078,-4.37213693690003,1.23036311728906e-05,8.81851983730333e-05
SH3RF3,609.928656333388,-0.572333369195874,0.130936348107171,-4.37108089136121,1.23632975763626e-05,8.85798245659403e-05
SPOP,1716.8241635405,-0.297861122835917,0.0681571656855668,-4.37020993816052,1.24127139625094e-05,8.89007453432635e-05
IRF2BP1,138.021257898963,-0.731850438317246,0.167467012862006,-4.37011699086252,1.24179987490239e-05,8.89054711182443e-05
GPC5,36.8813505316782,-1.73774979837246,0.397731144282506,-4.36915696282044,1.24727096765274e-05,8.92639233476868e-05
TINAGL1,4194.55335467777,-0.632438446007565,0.144789357039892,-4.36798987810489,1.2539530336246e-05,8.97087427069809e-05
ERF,697.995293618898,-0.551521475864361,0.1262685838181,-4.36784399719626,1.25479066283743e-05,8.97352712489727e-05
EFHD2,1052.97407932576,0.768293706462005,0.175901154154069,4.36775818872155,1.25528361330546e-05,8.97371398236182e-05
STK24,3275.23392877606,0.245400903773739,0.0561877668564235,4.36751480799747,1.25668278661645e-05,8.98037665692493e-05
TYMP,1350.25741492922,1.14017791116321,0.261067636647727,4.36736596616805,1.25753919774933e-05,8.98315719001685e-05
SAMD9L,3461.49767672375,0.65366110976656,0.149705571158815,4.36631118472622,1.26362421133619e-05,9.02327199647682e-05
PPP1R3B,1593.59522847592,-0.526735351231449,0.120660313211513,-4.3654399463401,1.26867154597444e-05,9.0532169847867e-05
LOC101927730,12.3443314101813,1.59542752981585,0.365469023988908,4.36542476952649,1.2687596398593e-05,9.0532169847867e-05
GMEB2,144.363882747511,-0.602992042418822,0.138145135605219,-4.36491693882012,1.27171071297178e-05,9.06978359196542e-05
NSMAF,2605.189878321,0.238199369781769,0.0545720161342729,4.36486292160594,1.27202499942458e-05,9.06978359196542e-05
PDLIM5,10060.128533919,-0.435140660788467,0.0997129339671383,-4.36393398003787,1.2774414374183e-05,9.10502660418686e-05
DIXDC1,3705.17190640055,-0.480744077648455,0.110189268588857,-4.36289380812781,1.28353254855449e-05,9.14505047474534e-05
STRIP2,79.7456982615127,1.1508123049388,0.263854985089779,4.36153330416414,1.29154131814975e-05,9.19870276353934e-05
IL1RAP,511.614413776708,0.67550785334194,0.154883599989612,4.36139044667897,1.29238502644103e-05,9.2013027271392e-05
DVL3,1751.42520516362,-0.334259566764841,0.0766469615342192,-4.3610282791916,1.29452632437259e-05,9.21313570285606e-05
ZNF205,80.2557086514598,-0.79336386756373,0.181980342267419,-4.35961300917814,1.30292654432802e-05,9.26948814271563e-05
LIMK2,961.330456895005,0.462119069976444,0.106013621002292,4.35905372920384,1.30626042019896e-05,9.28976842674236e-05
MAST4,6434.87113413963,-0.323262245292614,0.0742122690752696,-4.35591377707029,1.32512935159512e-05,9.42047393702401e-05
TMEM200B,21.0251351674006,-1.2354559884267,0.28367959449807,-4.35511052746905,1.3299979289187e-05,9.45158971815311e-05
PRKCA,848.837130902423,0.517274126028973,0.118797830547186,4.35423882444988,1.33530071536459e-05,9.48576705523041e-05
CXCL5,19.1888970092598,3.57098738208178,0.820334136779938,4.35308884755059,1.34232717209725e-05,9.53215930152397e-05
PJA2,9158.20026288077,-0.319816360699311,0.0734871390561382,-4.35200451136078,1.34898485616272e-05,9.57589951625403e-05
SNORA14B,338.463810510998,-0.653817210455348,0.150345668040526,-4.3487598876418,1.3690950877723e-05,9.71506639802394e-05
MAGEC3,40.2167397365137,-1.64340181451079,0.377962977381435,-4.34804971083794,1.37353476207819e-05,9.74297370163431e-05
AP1S3,52.0367246961921,1.09940825113646,0.252900704817489,4.34719330628149,1.37890684581797e-05,9.77747189124263e-05
GTF2F1,982.43237128675,-0.352247516613581,0.0810369335547102,-4.34675278496032,1.38167796283669e-05,9.79350865767319e-05
ALDH1B1,2070.39414710563,-0.685192384892633,0.157641909507912,-4.34651157824401,1.38319753302728e-05,9.79886514946149e-05
CPSF3L,803.428703658367,-0.396870789543578,0.0913087392192641,-4.3464710271659,1.38345315588818e-05,9.79886514946149e-05
TEC,475.083656632812,0.614567869322301,0.141428233288204,4.34543976852151,1.38996909134927e-05,9.84139073407254e-05
C1RL,750.868004507801,0.343321330948881,0.0790190386449584,4.34479255678449,1.39407339220284e-05,9.86681620703801e-05
PDE4D,563.139342125052,-0.564924505564121,0.130046471727121,-4.34402024185258,1.39898616352221e-05,9.89794295965677e-05
NEK6,672.059655950799,0.530668403414801,0.122179781619569,4.3433405787804,1.4033232231659e-05,9.92497509893967e-05
INAFM1,26.8279327467745,-1.67137797559175,0.384911737397409,-4.3422369681237,1.41039290214554e-05,9.97130664139157e-05
PAPOLA,8487.17790344321,0.212988716454838,0.0490669632702616,4.3407764055357,1.41980143698205e-05,0.000100305781185131
PDE3A,10748.8010607543,-0.553139205065959,0.127428718440607,-4.3407735072198,1.41982016649192e-05,0.000100305781185131
ETS1,1912.02618935703,0.437566093225295,0.100809378281693,4.3405296281324,1.42139700740049e-05,0.000100380289027405
TMEM65,487.580269930416,0.373592807563717,0.0860843767148862,4.33984448538282,1.42583585391428e-05,0.000100656785236115
PMM2,1601.92281922459,0.349242265168149,0.0804884644092818,4.3390350124244,1.43109723744203e-05,0.000100991124065155
ANXA9,56.4315467922009,0.843139863124773,0.194342537513284,4.33842160297583,1.43509658046725e-05,0.000101236189234209
NBN,5900.68343520251,0.285066198013178,0.0657182304574231,4.33770349610773,1.43979207891967e-05,0.000101530165565198
NDUFA4,4954.2903001095,-0.593810273747618,0.136939980918818,-4.33628126543735,1.44913492281592e-05,0.000102151524097142
SNX29,6903.78526652959,0.408024661337037,0.0941175593866994,4.33526606507711,1.45583925713649e-05,0.00010258650307894
IFI30,1718.26519693263,1.50353748376722,0.34682417309517,4.33515769777282,1.45655665423109e-05,0.000102599445087154
RAPGEF3,715.610752755484,-0.560498809990639,0.129295713326841,-4.33501463868162,1.45750422900852e-05,0.000102628585326853
IL4R,2117.54361485519,0.575957250392875,0.132865668768323,4.33488391494997,1.45837061253893e-05,0.000102651989325653
TLR10,105.028435577075,1.80228745550959,0.415820306845955,4.33429398669861,1.46228652874512e-05,0.000102889948543438
RAC2,1000.47302232524,1.14174397246672,0.263428417042925,4.33417163297409,1.463099961555e-05,0.000102909515407873
